BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
452997,VISA,CREDIT,BUSINESS,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
453562,VISA,CREDIT,SIGNATURE,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
453770,VISA,DEBIT,CLASSIC,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
454060,VISA,CREDIT,CLASSIC,"BANCO DE SANTIAGO DEL ESTERO, S.A.",,,AR,ARG,ARGENTINA
454071,VISA,CREDIT,CLASSIC,"BANCO DE SANTIAGO DEL ESTERO, S.A.",,,AR,ARG,ARGENTINA
454072,VISA,CREDIT,GOLD,"BANCO TORNQUIST, S.A.",+541143471200,,AR,ARG,ARGENTINA
454073,VISA,CREDIT,GOLD,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
454074,VISA,CREDIT,CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
454075,VISA,CREDIT,CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
454145,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
454146,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
454147,VISA,DEBIT,PREPAID CLASSIC,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
454148,VISA,CREDIT,CLASSIC,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
454149,VISA,CREDIT,CLASSIC,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
454425,VISA,CREDIT,GOLD,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
454445,VISA,CREDIT,CORPORATE T&E,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
454450,VISA,CREDIT,CLASSIC,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
454451,VISA,CREDIT,CLASSIC,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
454471,VISA,CREDIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
454472,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
454473,VISA,CREDIT,GOLD,"SCOTIABANK QUILMES, S.A.",,,AR,ARG,ARGENTINA
454621,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
454622,VISA,DEBIT,PREPAID,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
454640,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
454641,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
454642,VISA,CREDIT,GOLD,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
454643,VISA,CREDIT,CLASSIC,LLOYDS BANK PLC,,http://www.lloydsbankinggroup.com,AR,ARG,ARGENTINA
454645,VISA,CREDIT,CLASSIC,LLOYDS BANK PLC,,http://www.lloydsbankinggroup.com,AR,ARG,ARGENTINA
454657,VISA,CREDIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
454658,VISA,CREDIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
454659,VISA,CREDIT,GOLD,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
454781,VISA,DEBIT,CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
454789,VISA,DEBIT,PREPAID CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
454832,VISA,CREDIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
454843,VISA,CREDIT,,"BANCO DEL IBERA, S.A.",3783421968,,AR,ARG,ARGENTINA
454846,VISA,CREDIT,GOLD,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
454847,VISA,CREDIT,CLASSIC,"BANCO ISRAELITA DE CORDOBA, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
454850,VISA,CREDIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
454853,VISA,CREDIT,GOLD,"BANCO ISRAELITA DE CORDOBA, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
454970,VISA,DEBIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
455124,VISA,CREDIT,CLASSIC,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
455125,VISA,CREDIT,CLASSIC,"BANCO MACRO, S.A.",+548105552355,http://www.macro.com.ar,AR,ARG,ARGENTINA
455141,VISA,CREDIT,GOLD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
455193,VISA,CREDIT,GOLD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
455194,VISA,CREDIT,GOLD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
455196,VISA,CREDIT,CLASSIC,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
455197,VISA,CREDIT,CLASSIC,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
455198,VISA,CREDIT,GOLD,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
455349,VISA,CREDIT,GOLD,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
455370,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
455599,VISA,CREDIT,GOLD,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
455635,VISA,DEBIT,PREPAID PLATINUM,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
455636,VISA,DEBIT,PREPAID CLASSIC,"GLOBAL PROCESSING, S.A.",,,AR,ARG,ARGENTINA
455637,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
455756,VISA,DEBIT,PREPAID CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
455881,VISA,CREDIT,CORPORATE T&E,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
455890,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,BANCO DE SAN JUAN,+548102227524,http://www.bancosanjuan.com,AR,ARG,ARGENTINA
456307,VISA,DEBIT,PREPAID COMMERCIAL AGRICULTURE,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
456381,VISA,CREDIT,CLASSIC,DEUTSCHE BANK AG,+541145902800,https://www.db.com,AR,ARG,ARGENTINA
456385,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
456392,VISA,CREDIT,,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
456393,VISA,CREDIT,,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
456394,VISA,CREDIT,,BANCO CREDICOOP COOPERATIVO LTDO.,54 11 4320,http://www.bancocredicoop.coop,AR,ARG,ARGENTINA
456513,VISA,CREDIT,CLASSIC,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
456514,VISA,CREDIT,CLASSIC,"BANCO DE LA PROVINCIA DE SANTA CRUZ, S.A.",+548102227278,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
456564,VISA,CREDIT,CLASSIC,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
456565,VISA,CREDIT,CLASSIC,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
456566,VISA,CREDIT,GOLD,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
456579,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
456580,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
456582,VISA,CREDIT,CLASSIC,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
456583,VISA,CREDIT,CLASSIC,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
456584,VISA,CREDIT,GOLD,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
456589,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
456591,VISA,CREDIT,,"BANCO COMERCIAL ISRAELITA, S.A.",,,AR,ARG,ARGENTINA
456592,VISA,CREDIT,,"BANCO COMERCIAL ISRAELITA, S.A.",,,AR,ARG,ARGENTINA
456936,VISA,DEBIT,BUSINESS,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
456962,VISA,CREDIT,CORPORATE T&E,"BANCO MACRO, S.A.",+541143788400,http://www.macro.com.ar,AR,ARG,ARGENTINA
457055,VISA,CREDIT,CLASSIC,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
457056,VISA,CREDIT,CLASSIC,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
457073,VISA,CREDIT,CLASSIC,"BANCO DEL SUQUIA, S.A.",+548105552355,http://www.bancosuquia.com.ar,AR,ARG,ARGENTINA
457074,VISA,CREDIT,CLASSIC,BRUBANK SAU: CREDIT,,,AR,ARG,ARGENTINA
457075,VISA,CREDIT,GOLD,"BANCO DEL SUQUIA, S.A.",+548105552355,http://www.bancosuquia.com.ar,AR,ARG,ARGENTINA
457080,VISA,CREDIT,CLASSIC,"BANCO DE LA EDIFICADORA DE OLAVARRIA, S.A.",+542284427646,,AR,ARG,ARGENTINA
457081,VISA,CREDIT,GOLD,"BANCO DE LA EDIFICADORA DE OLAVARRIA, S.A.",+542284427646,,AR,ARG,ARGENTINA
457308,VISA,DEBIT,PREPAID BUSINESS,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
457309,VISA,DEBIT,PREPAID,"CITIBANK, N.A.",,https://www.citi.com,AR,ARG,ARGENTINA
457509,VISA,CREDIT,PLATINUM,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
457596,VISA,DEBIT,CLASSIC,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
457616,VISA,CREDIT,,"FIRST DATA CONO SUR, S.A.",+541143405900,https://www1.firstdata.com.ar,AR,ARG,ARGENTINA
457664,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
457665,VISA,DEBIT,CLASSIC,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
457666,VISA,CREDIT,CORPORATE T&E,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
457667,VISA,CREDIT,CORPORATE T&E,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
458636,VISA,DEBIT,PREPAID CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
458640,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
458900,VISA,CREDIT,CORPORATE T&E,"BANCO SANTANDER RIO, S.A.",+541143411000,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
458918,VISA,CREDIT,PURCHASING WITH FLEET,"BANCO DE SANTA CRUZ, S.A.",,http://www.bancosantacruz.com.ar,AR,ARG,ARGENTINA
459070,VISA,DEBIT,PREPAID,"CITIBANK, N.A.",,https://www.citi.com,AR,ARG,ARGENTINA
459095,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
459289,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
459300,VISA,DEBIT,PREPAID CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
459354,VISA,CREDIT,SIGNATURE,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
459466,VISA,CREDIT,CLASSIC,"CITIBANK, NATIONAL ASSOCIATION",,,AR,ARG,ARGENTINA
459467,VISA,CREDIT,BUSINESS,"CITIBANK, N.A.",,https://www.citi.com,AR,ARG,ARGENTINA
459473,VISA,CREDIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
459474,VISA,CREDIT,GOLD,"HSBC BANK ARGENTINA, S.A.",4329-5000,http://www.hsbc.com.ar,AR,ARG,ARGENTINA
462080,VISA,CREDIT,SIGNATURE,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
462082,VISA,CREDIT,PLATINUM,BANCO DE LA PAMPA,+548102222257,http://www.blp.com.ar,AR,ARG,ARGENTINA
462083,VISA,CREDIT,SIGNATURE,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
462084,VISA,CREDIT,SIGNATURE,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
462086,VISA,DEBIT,GOLD,BANKA OTP ALBANIA SH.A,,,AR,ARG,ARGENTINA
462815,VISA,DEBIT,CLASSIC,"BANCO DE SERVICIOS Y TRANSACCIONES, S.A.",,,AR,ARG,ARGENTINA
462929,VISA,CREDIT,COMMERCIAL AGRICULTURE,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
462930,VISA,CREDIT,CORPORATE T&E,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
462937,VISA,CREDIT,CORPORATE T&E,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
462982,VISA,CREDIT,CORPORATE T&E,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
463309,VISA,CREDIT,SIGNATURE,"BANCO DEL CHUBUT, S.A.",,,AR,ARG,ARGENTINA
463310,VISA,CREDIT,PLATINUM,"BANCO DEL CHUBUT, S.A.",,,AR,ARG,ARGENTINA
463463,VISA,CREDIT,GOLD,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
463464,VISA,CREDIT,CLASSIC,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
463465,VISA,DEBIT,CLASSIC,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
463466,VISA,CREDIT,BUSINESS,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
463482,VISA,CREDIT,SIGNATURE,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
463483,VISA,CREDIT,PLATINUM,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
464855,VISA,DEBIT,PREPAID,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
465403,VISA,CREDIT,SIGNATURE,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
465445,VISA,DEBIT,PREPAID,LLOYDS BANK PLC,,http://www.lloydsbankinggroup.com,AR,ARG,ARGENTINA
465494,VISA,CREDIT,SIGNATURE,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
465740,VISA,CREDIT,CLASSIC,"DOCK ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
465753,VISA,CREDIT,PLATINUM,BANCO BICA SOCIEDAD ANONIMA,,,AR,ARG,ARGENTINA
466057,VISA,CREDIT,SIGNATURE,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
466587,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
466904,VISA,DEBIT,PREPAID BUSINESS,"BANCO SANTANDER RIO, S.A.",+541143411000,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
467080,VISA,CREDIT,CORPORATE T&E,"NUEVO BANCO DE SANTA FE, S.A.",,http://www.bancobsf.com.ar,AR,ARG,ARGENTINA
468103,VISA,DEBIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
468508,VISA,DEBIT,ELECTRON,"BBVA BANCO FRANCES, S.A.",+541143464000,http://www.bancofrances.com.ar,AR,ARG,ARGENTINA
468531,VISA,CREDIT,SIGNATURE,BANCO DE LA CIUDAD DE BUENOS AIRES,+548002220400,http://www.bancociudad.com.ar,AR,ARG,ARGENTINA
468549,VISA,DEBIT,PREPAID PURCHASING,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
468574,VISA,DEBIT,PREPAID BUSINESS,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
469283,VISA,DEBIT,PREPAID CLASSIC,"BANCO INDUSTRIAL, S.A.",,http://www.bi.com.gt,AR,ARG,ARGENTINA
469700,VISA,CREDIT,PLATINUM,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
469701,VISA,CREDIT,PLATINUM,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
469724,VISA,CREDIT,PLATINUM,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
469725,VISA,CREDIT,PLATINUM,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
469736,VISA,CREDIT,BUSINESS,"BANCO DE CORRIENTES, S.A.",54-3783-479300,http://www.bancodecorrientes.com.ar,AR,ARG,ARGENTINA
469737,VISA,CREDIT,PLATINUM,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
469771,VISA,CREDIT,SIGNATURE,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
469870,VISA,CREDIT,SIGNATURE,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
469874,VISA,DEBIT,PREPAID BUSINESS,HSBC,,,AR,ARG,ARGENTINA
469875,VISA,CREDIT,PLATINUM,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
470455,VISA,CREDIT,SIGNATURE,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
472039,VISA,CREDIT,SIGNATURE,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
472041,VISA,DEBIT,PREPAID CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
472042,VISA,DEBIT,PREPAID CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
472090,VISA,CREDIT,BUSINESS,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
472100,VISA,DEBIT,CLASSIC,LATIN AMERICA AND CARIBBEAN REGION,,,AR,ARG,ARGENTINA
472260,VISA,CREDIT,SIGNATURE,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
473221,VISA,CREDIT,,,,,AR,ARG,ARGENTINA
473227,VISA,DEBIT,ELECTRON,"BANCO PATAGONIA, S.A.",+548109996655 / +548108888500,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
473246,VISA,CREDIT,CLASSIC,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
473247,VISA,CREDIT,CLASSIC,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
473248,VISA,CREDIT,GOLD,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
473249,VISA,CREDIT,BUSINESS,"NUEVO BANCO DEL CHACO, S.A.",,http://www.nbch.com.ar,AR,ARG,ARGENTINA
473263,VISA,DEBIT,ELECTRON,"BANCO DE LA EDIFICADORA DE OLAVARRIA, S.A.",+542284427646,,AR,ARG,ARGENTINA
473365,VISA,DEBIT,PREPAID CLASSIC,POMELO FINTECH SERVICES SAS,,,AR,ARG,ARGENTINA
473710,VISA,DEBIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
473711,VISA,DEBIT,CLASSIC,BANCO DE LA PROVINCIA DE BUENOS AIRES,+541143470000,http://www.bapro.com.ar,AR,ARG,ARGENTINA
473712,VISA,DEBIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
473714,VISA,DEBIT,CLASSIC,"BANCO BBVA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
473715,VISA,DEBIT,CLASSIC,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
473716,VISA,DEBIT,CLASSIC,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
473717,VISA,DEBIT,CLASSIC,PRISMA MEDIOS DE PAGO S.A.U.,,,AR,ARG,ARGENTINA
473718,VISA,DEBIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
473719,VISA,DEBIT,CLASSIC,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
473720,VISA,DEBIT,CLASSIC,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
473721,VISA,DEBIT,CLASSIC,"BANCO MACRO, S.A.",,http://www.macro.com.ar,AR,ARG,ARGENTINA
473722,VISA,DEBIT,CLASSIC,"BANCO COMAFI, S.A.",,http://www.bancocolumbia.com.ar,AR,ARG,ARGENTINA
473725,VISA,DEBIT,CLASSIC,"BANCO PIANO, S.A.",,,AR,ARG,ARGENTINA
474183,VISA,DEBIT,ELECTRON,"BANCA NAZIONALE DEL LAVORO, S.A.",4323-4400,,AR,ARG,ARGENTINA
474209,VISA,CREDIT,PURCHASING,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
474212,VISA,CREDIT,PURCHASING,"BANCO SUPERVIELLE, S.A.",,http://www.supervielle.com.ar,AR,ARG,ARGENTINA
474505,VISA,CREDIT,GOLD,BANCO MUNICIPAL DE ROSARIO,+543414256162 / +543414205600,http://www.bmros.com.ar,AR,ARG,ARGENTINA
474531,VISA,DEBIT,PREPAID BUSINESS,"BANCO SANTANDER RIO, S.A.",,http://www.santanderrio.com.ar,AR,ARG,ARGENTINA
474550,VISA,CREDIT,,"BANELCO, S.A.",,,AR,ARG,ARGENTINA
474637,VISA,CREDIT,SIGNATURE,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
475392,VISA,CREDIT,SIGNATURE,"VISA ARGENTINA, S.A.",81022228682,http://www.visa.com.ar,AR,ARG,ARGENTINA
475393,VISA,CREDIT,SIGNATURE,"BANCO PATAGONIA, S.A.",,http://www.bancopatagonia.com,AR,ARG,ARGENTINA
475809,VISA,CREDIT,CORPORATE T&E,"COMPA IA FINANCIERA ARGENTINA, S.A.",,,AR,ARG,ARGENTINA
476002,VISA,CREDIT,CORPORATE T&E,"BANCO GGAL, S.A.",,,AR,ARG,ARGENTINA
476492,VISA,DEBIT,PREPAID PURCHASING WITH FLEET,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
476502,VISA,CREDIT,CLASSIC,,,,AR,ARG,ARGENTINA
476504,VISA,CREDIT,CORPORATE T&E,,,,AR,ARG,ARGENTINA
476505,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
476509,VISA,CREDIT,PURCHASING,,,,AR,ARG,ARGENTINA
476510,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
476532,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
476533,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
476537,VISA,CREDIT,CLASSIC,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
476538,VISA,CREDIT,BUSINESS,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
476539,VISA,CREDIT,GOLD,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
476540,VISA,CREDIT,CLASSIC,BANCO DE LA PROVINCIA DE CORDOBA,,,AR,ARG,ARGENTINA
476547,VISA,DEBIT,PREPAID CLASSIC,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
476555,VISA,DEBIT,PREPAID CLASSIC,BANCO PROVINCIA DE TIERRA DEL FUEGO,+548109997470,http://www.bancotdf.com.ar,AR,ARG,ARGENTINA
476556,VISA,DEBIT,CLASSIC,"NUEVO BANCO DE ENTRE RIOS, S.A.",,http://www.nuevobersa.com.ar,AR,ARG,ARGENTINA
476573,VISA,DEBIT,PREPAID,,,,AR,ARG,ARGENTINA
476580,VISA,DEBIT,PREPAID CLASSIC,BANCO DE LA NACION ARGENTINA,+548106664444,http://www.bna.com.ar,AR,ARG,ARGENTINA
476581,VISA,DEBIT,PREPAID,BBVA ARGENTINA,,,AR,ARG,ARGENTINA
476582,VISA,DEBIT,CLASSIC,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA), S.A.",,,AR,ARG,ARGENTINA
476590,VISA,CREDIT,CLASSIC,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
476591,VISA,CREDIT,,BANCO DE GALICIA Y BUENOS AIRES,+541163290000,http://www.bancogalicia.com,AR,ARG,ARGENTINA
476596,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
476599,VISA,DEBIT,CLASSIC,,,,AR,ARG,ARGENTINA
